output_char,apple_id,steps
Ḙ,com.apple.keylayout.Inuktitut-Nunavut,"[[5, [""option"", ""shift""]], [14, [""shift""]]]"
Ë,com.apple.keylayout.Inuktitut-Nunavut,"[[32, [""option""]], [14, [""shift""]]]"
Ė,com.apple.keylayout.Inuktitut-Nunavut,"[[13, [""option""]], [14, [""shift""]]]"
Ẹ,com.apple.keylayout.Inuktitut-Nunavut,"[[7, [""option""]], [14, [""shift""]]]"
Ȅ,com.apple.keylayout.Inuktitut-Nunavut,"[[16, [""option"", ""shift""]], [14, [""shift""]]]"
È,com.apple.keylayout.Inuktitut-Nunavut,"[[50, [""option""]], [14, [""shift""]]]"
Ẻ,com.apple.keylayout.Inuktitut-Nunavut,"[[6, [""option""]], [14, [""shift""]]]"
Ȇ,com.apple.keylayout.Inuktitut-Nunavut,"[[1, [""option"", ""shift""]], [14, [""shift""]]]"
Ē,com.apple.keylayout.Inuktitut-Nunavut,"[[0, [""option""]], [14, [""shift""]]]"
Ę,com.apple.keylayout.Inuktitut-Nunavut,"[[46, [""option""]], [14, [""shift""]]]"
E̊,com.apple.keylayout.Inuktitut-Nunavut,"[[40, [""option""]], [14, [""shift""]]]"
Ǝ,com.apple.keylayout.Inuktitut-Nunavut,"[[41, [""option"", ""shift""]], [14, [""shift""]]]"
Ẽ,com.apple.keylayout.Inuktitut-Nunavut,"[[45, [""option""]], [14, [""shift""]]]"
Ḛ,com.apple.keylayout.Inuktitut-Nunavut,"[[3, [""option"", ""shift""]], [14, [""shift""]]]"
Ḟ,com.apple.keylayout.Inuktitut-Nunavut,"[[13, [""option""]], [3, [""shift""]]]"
Ƒ,com.apple.keylayout.Inuktitut-Nunavut,"[[47, [""option"", ""shift""]], [3, [""shift""]]]"
Ǵ,com.apple.keylayout.Inuktitut-Nunavut,"[[14, [""option""]], [5, [""shift""]]]"
Ğ,com.apple.keylayout.Inuktitut-Nunavut,"[[11, [""option""]], [5, [""shift""]]]"
Ǧ,com.apple.keylayout.Inuktitut-Nunavut,"[[9, [""option""]], [5, [""shift""]]]"
Ģ,com.apple.keylayout.Inuktitut-Nunavut,"[[8, [""option""]], [5, [""shift""]]]"
Ĝ,com.apple.keylayout.Inuktitut-Nunavut,"[[22, [""option""]], [5, [""shift""]]]"
Ġ,com.apple.keylayout.Inuktitut-Nunavut,"[[13, [""option""]], [5, [""shift""]]]"
Ɠ,com.apple.keylayout.Inuktitut-Nunavut,"[[47, [""option"", ""shift""]], [5, [""shift""]]]"
Ḡ,com.apple.keylayout.Inuktitut-Nunavut,"[[0, [""option""]], [5, [""shift""]]]"
Ɣ,com.apple.keylayout.Inuktitut-Nunavut,"[[41, [""option"", ""shift""]], [5, [""shift""]]]"
Ǥ,com.apple.keylayout.Inuktitut-Nunavut,"[[37, [""option""]], [5, [""shift""]]]"
Ḫ,com.apple.keylayout.Inuktitut-Nunavut,"[[11, [""option""]], [4, [""shift""]]]"
Ȟ,com.apple.keylayout.Inuktitut-Nunavut,"[[9, [""option""]], [4, [""shift""]]]"
Ḩ,com.apple.keylayout.Inuktitut-Nunavut,"[[8, [""option""]], [4, [""shift""]]]"
Ĥ,com.apple.keylayout.Inuktitut-Nunavut,"[[22, [""option""]], [4, [""shift""]]]"
Ḧ,com.apple.keylayout.Inuktitut-Nunavut,"[[32, [""option""]], [4, [""shift""]]]"
Ḣ,com.apple.keylayout.Inuktitut-Nunavut,"[[13, [""option""]], [4, [""shift""]]]"
Ḥ,com.apple.keylayout.Inuktitut-Nunavut,"[[7, [""option""]], [4, [""shift""]]]"
H̱,com.apple.keylayout.Inuktitut-Nunavut,"[[4, [""option""]], [4, [""shift""]]]"
Ƕ,com.apple.keylayout.Inuktitut-Nunavut,"[[41, [""option"", ""shift""]], [4, [""shift""]]]"
Ħ,com.apple.keylayout.Inuktitut-Nunavut,"[[37, [""option""]], [4, [""shift""]]]"
Í,com.apple.keylayout.Inuktitut-Nunavut,"[[14, [""option""]], [34, [""shift""]]]"
Ĭ,com.apple.keylayout.Inuktitut-Nunavut,"[[11, [""option""]], [34, [""shift""]]]"
Ǐ,com.apple.keylayout.Inuktitut-Nunavut,"[[9, [""option""]], [34, [""shift""]]]"
Î,com.apple.keylayout.Inuktitut-Nunavut,"[[22, [""option""]], [34, [""shift""]]]"
Ï,com.apple.keylayout.Inuktitut-Nunavut,"[[32, [""option""]], [34, [""shift""]]]"
İ,com.apple.keylayout.Inuktitut-Nunavut,"[[13, [""option""]], [34, [""shift""]]]"
Ị,com.apple.keylayout.Inuktitut-Nunavut,"[[7, [""option""]], [34, [""shift""]]]"
Ȉ,com.apple.keylayout.Inuktitut-Nunavut,"[[16, [""option"", ""shift""]], [34, [""shift""]]]"
Ì,com.apple.keylayout.Inuktitut-Nunavut,"[[50, [""option""]], [34, [""shift""]]]"
Ỉ,com.apple.keylayout.Inuktitut-Nunavut,"[[6, [""option""]], [34, [""shift""]]]"
Ɩ,com.apple.keylayout.Inuktitut-Nunavut,"[[47, [""option"", ""shift""]], [34, [""shift""]]]"
Ȋ,com.apple.keylayout.Inuktitut-Nunavut,"[[1, [""option"", ""shift""]], [34, [""shift""]]]"
Ī,com.apple.keylayout.Inuktitut-Nunavut,"[[0, [""option""]], [34, [""shift""]]]"
Į,com.apple.keylayout.Inuktitut-Nunavut,"[[46, [""option""]], [34, [""shift""]]]"
Ɨ,com.apple.keylayout.Inuktitut-Nunavut,"[[37, [""option""]], [34, [""shift""]]]"
Ĩ,com.apple.keylayout.Inuktitut-Nunavut,"[[45, [""option""]], [34, [""shift""]]]"
Ḭ,com.apple.keylayout.Inuktitut-Nunavut,"[[3, [""option"", ""shift""]], [34, [""shift""]]]"
J̌,com.apple.keylayout.Inuktitut-Nunavut,"[[9, [""option""]], [38, [""shift""]]]"
Ĵ,com.apple.keylayout.Inuktitut-Nunavut,"[[22, [""option""]], [38, [""shift""]]]"
Ƞ,com.apple.keylayout.Inuktitut-Nunavut,"[[41, [""option"", ""shift""]], [38, [""shift""]]]"
Ḱ,com.apple.keylayout.Inuktitut-Nunavut,"[[14, [""option""]], [40, [""shift""]]]"
Ǩ,com.apple.keylayout.Inuktitut-Nunavut,"[[9, [""option""]], [40, [""shift""]]]"
Ķ,com.apple.keylayout.Inuktitut-Nunavut,"[[8, [""option""]], [40, [""shift""]]]"
Ḳ,com.apple.keylayout.Inuktitut-Nunavut,"[[7, [""option""]], [40, [""shift""]]]"
Ƙ,com.apple.keylayout.Inuktitut-Nunavut,"[[47, [""option"", ""shift""]], [40, [""shift""]]]"
Ḵ,com.apple.keylayout.Inuktitut-Nunavut,"[[4, [""option""]], [40, [""shift""]]]"
K’,com.apple.keylayout.Inuktitut-Nunavut,"[[41, [""option"", ""shift""]], [40, [""shift""]]]"
Ĺ,com.apple.keylayout.Inuktitut-Nunavut,"[[14, [""option""]], [37, [""shift""]]]"
Ľ,com.apple.keylayout.Inuktitut-Nunavut,"[[9, [""option""]], [37, [""shift""]]]"
Ļ,com.apple.keylayout.Inuktitut-Nunavut,"[[8, [""option""]], [37, [""shift""]]]"
Ḽ,com.apple.keylayout.Inuktitut-Nunavut,"[[5, [""option"", ""shift""]], [37, [""shift""]]]"
Ḷ,com.apple.keylayout.Inuktitut-Nunavut,"[[7, [""option""]], [37, [""shift""]]]"
Ḹ,com.apple.keylayout.Inuktitut-Nunavut,"[[0, [""option""]], [37, [""shift""]]]"
Ḻ,com.apple.keylayout.Inuktitut-Nunavut,"[[4, [""option""]], [37, [""shift""]]]"
Ł,com.apple.keylayout.Inuktitut-Nunavut,"[[37, [""option""]], [37, [""shift""]]]"
Ḿ,com.apple.keylayout.Inuktitut-Nunavut,"[[14, [""option""]], [46, [""shift""]]]"
M̂,com.apple.keylayout.Inuktitut-Nunavut,"[[22, [""option""]], [46, [""shift""]]]"
Ṁ,com.apple.keylayout.Inuktitut-Nunavut,"[[13, [""option""]], [46, [""shift""]]]"
Ṃ,com.apple.keylayout.Inuktitut-Nunavut,"[[7, [""option""]], [46, [""shift""]]]"
Ɯ,com.apple.keylayout.Inuktitut-Nunavut,"[[41, [""option"", ""shift""]], [46, [""shift""]]]"
Ń,com.apple.keylayout.Inuktitut-Nunavut,"[[14, [""option""]], [45, [""shift""]]]"
Ň,com.apple.keylayout.Inuktitut-Nunavut,"[[9, [""option""]], [45, [""shift""]]]"
Ņ,com.apple.keylayout.Inuktitut-Nunavut,"[[8, [""option""]], [45, [""shift""]]]"
N̂,com.apple.keylayout.Inuktitut-Nunavut,"[[22, [""option""]], [45, [""shift""]]]"
Ṋ,com.apple.keylayout.Inuktitut-Nunavut,"[[5, [""option"", ""shift""]], [45, [""shift""]]]"
Ṅ,com.apple.keylayout.Inuktitut-Nunavut,"[[13, [""option""]], [45, [""shift""]]]"
Ṇ,com.apple.keylayout.Inuktitut-Nunavut,"[[7, [""option""]], [45, [""shift""]]]"
Ǹ,com.apple.keylayout.Inuktitut-Nunavut,"[[50, [""option""]], [45, [""shift""]]]"
Ɲ,com.apple.keylayout.Inuktitut-Nunavut,"[[47, [""option"", ""shift""]], [45, [""shift""]]]"
Ṉ,com.apple.keylayout.Inuktitut-Nunavut,"[[4, [""option""]], [45, [""shift""]]]"
Ŋ,com.apple.keylayout.Inuktitut-Nunavut,"[[41, [""option"", ""shift""]], [45, [""shift""]]]"
Ñ,com.apple.keylayout.Inuktitut-Nunavut,"[[45, [""option""]], [45, [""shift""]]]"
Ó,com.apple.keylayout.Inuktitut-Nunavut,"[[14, [""option""]], [31, [""shift""]]]"
Ŏ,com.apple.keylayout.Inuktitut-Nunavut,"[[11, [""option""]], [31, [""shift""]]]"
Ǒ,com.apple.keylayout.Inuktitut-Nunavut,"[[9, [""option""]], [31, [""shift""]]]"
Ô,com.apple.keylayout.Inuktitut-Nunavut,"[[22, [""option""]], [31, [""shift""]]]"
Ö,com.apple.keylayout.Inuktitut-Nunavut,"[[32, [""option""]], [31, [""shift""]]]"
Ȯ,com.apple.keylayout.Inuktitut-Nunavut,"[[13, [""option""]], [31, [""shift""]]]"
Ọ,com.apple.keylayout.Inuktitut-Nunavut,"[[7, [""option""]], [31, [""shift""]]]"
Ő,com.apple.keylayout.Inuktitut-Nunavut,"[[38, [""option""]], [31, [""shift""]]]"
Ȍ,com.apple.keylayout.Inuktitut-Nunavut,"[[16, [""option"", ""shift""]], [31, [""shift""]]]"
Ò,com.apple.keylayout.Inuktitut-Nunavut,"[[50, [""option""]], [31, [""shift""]]]"
Ỏ,com.apple.keylayout.Inuktitut-Nunavut,"[[6, [""option""]], [31, [""shift""]]]"
Ơ,com.apple.keylayout.Inuktitut-Nunavut,"[[34, [""option""]], [31, [""shift""]]]"
Ȏ,com.apple.keylayout.Inuktitut-Nunavut,"[[1, [""option"", ""shift""]], [31, [""shift""]]]"
Ō,com.apple.keylayout.Inuktitut-Nunavut,"[[0, [""option""]], [31, [""shift""]]]"
Ǫ,com.apple.keylayout.Inuktitut-Nunavut,"[[46, [""option""]], [31, [""shift""]]]"
O̊,com.apple.keylayout.Inuktitut-Nunavut,"[[40, [""option""]], [31, [""shift""]]]"
